Label|m|h|Hm0 toe|Tm1,0t|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Lm0|Kr|Kt|q
G-3.232|1000.0|0.515|0.104|1.524|60.0|0.485|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.1|0.1|0.13|3.6262611153557653|0|0|1
F-25.17|50.0|0.21|0.138|2.3363636364|0.0|0.21|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.31|0.31|0.0|8.52255897909781|0|0|1
E-15.228|20.0|0.47|0.08721|1.096|0.0|0.44|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.24|1.8754705430277379|0|0|1
F-33.36|50.0|0.3|0.08|1.17628458|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|2.1602994085579508|0|0|1
F-31.5|10.0|0.088|0.06958|1.325|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|2.741074854233603|0|0|1
G-15.150|1000.0|0.72|0.114|1.2727273|15.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|2.529064227226254|0|0|1
B-10.11|1000.0|0.61|0.16|1.5177865613|0.0|0.61|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.075|0.075|0.3|0.3|0.1466666667|3.5967524278059475|0|0|1
G-2.147|1000.0|0.455|0.1326|1.62|25.0|0.425|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.16|0.16|0.13|4.0975019423001315|0|0|1
G-2.76|1000.0|0.455|0.09096|1.056|10.0|0.425|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.16|0.16|0.13|1.7410729789394908|0|0|1
E-48.83|111.1111|0.547|0.07952|1.247|0.0|0.547|0.0|-0.03933|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.046|0.106337|0.0|2.4278510889323983|0|0|1
E-15.620|20.0|0.27|0.1238|1.464|0.0|0.24|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.31|3.3463494600381427|0|0|1
A-36.18|500.0|0.308|0.14|2.0309090909|0.0|0.168|0.24|0.0|0.0|2.0|2.0|0.4|0.4|0.068942|0.068942|0.236|0.284|0.36|6.439766288449704|0|0|1
A-41.56|30.7865169|0.3|0.1216|2.253|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|7.9252235698189875|0|0|1
A-41.150|79.2994128|0.3|0.1518|1.726|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|4.65126112492749|0|0|1
D-29.3|1000.0|4.5|1.224|4.5454545455|0.0|4.5|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|1.8|1.8|0.0|32.25847090418842|0|0|1
F-47.2|1000.0|0.6|0.2293333333|1.4937887932|0.0|0.5|0.1666666667|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.1|0.2666666667|0.1016666667|3.4839148576017602|0|0|1
G-24.32|20.0|0.16|0.04964|0.8718182|30.0|0.08|0.4|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|1.1867001606590606|0|0|1
A-38.2|100.0|0.25|0.0729|1.1|0.0|0.19|0.1|0.0|0.0|2.25|2.25|0.4|0.4|0.031|0.031|0.132|0.132|0.2|1.8891850899951073|0|0|1
E-15.392|20.0|0.47|0.1635|1.624|0.0|0.44|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0388|0.0388|0.17|0.17|0.31|4.117761500752839|0|0|1
F-33.64|10.0|0.237|0.08700481|1.18762318|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|2.2021478318592136|0|0|1
G-2.13|1000.0|0.515|0.126|1.278|10.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|2.5500626285351804|0|0|1
F-38.17|1000.0|0.6|0.06|1.7272727|0.0|0.45|0.15|0.0|0.0|0.0|1.7320508|1.0|1.0|0.0|0.0|0.15|0.15|0.0|4.658123051373019|0|0|1
D-21.31|52.0|0.4|0.158|1.3090909091|0.0|0.4|0.0|-0.155|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.3|0.3|0.0|2.6756466106606536|0|0|1
D-32.54|100.0|0.074|0.0462371134|8.6825619277|0.0|0.074|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.066|0.066|0.0|117.70229153181526|0|0|1
D-32.52|100.0|0.149|0.087283|2.67|0.0|0.149|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.201|0.201|0.0|11.130422800054644|0|0|1
A-39.59|1000.0|0.59|0.1459|1.63636364|0.0|0.59|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.11|0.11|0.18|4.180697847680084|0|0|1
D-32.68|1000.0|0.5|0.138|2.0272727273|0.0|0.5|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.47|0.47|0.0|6.416725998421858|0|0|1
E-48.44|111.1111|0.4|0.1563|1.66|0.0|0.4|0.0|-0.18365|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.187|0.226699|0.0|4.302345813215303|0|0|1
F-11.36|1000.0|0.85|0.104|1.513487753192394|0.0|0.85|0.0|0.3|1.3333333333333333|2.0|0.0|1.0|1.0|0.0|0.0|0.03333333333333333|0.03333333333333333|0.0|3.5764072055832012|0|0|1
A-35.211|1000.0|0.75|0.18|2.1545454545|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.051|0.051|0.35|0.35|0.204|7.247704208418673|0|0|1
A-38.68|100.0|0.4|0.1202|1.38181818|0.0|0.34|0.1|0.0|0.0|2.0|2.0|0.4|0.4|0.037|0.037|0.132|0.132|0.2|2.981198839176593|0|0|1
E-15.629|20.0|0.27|0.1225|1.599|0.0|0.24|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.31|3.9919589481690743|0|0|1
E-15.281|20.0|0.47|0.1313|1.449|0.0|0.44|0.0|0.04|0.65|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.24|3.2781280199494356|0|0|1
D-45.65|111.1111|0.547|0.08371|1.224|0.0|0.547|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.03|0.093|0.0|2.339117158172322|0|0|1
D-43.253|1000.0|0.55|0.1314|1.568|0.0|0.55|0.0|0.0|0.0|0.83909963117728|0.83909963117728|1.0|1.0|0.0|0.0|0.019999999999999907|0.019999999999999907|0.0|3.8386742171108517|0|0|1
F-21.46|50.0|0.61|0.26|2.149|0.0|0.61|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.193|0.193|0.0|7.210443365124374|0|0|1
D-9.63|100.0|0.353|0.124|1.99|0.0|0.353|0.0|0.0|0.0|2.5|2.5|1.0|1.0|0.0|0.0|0.4|0.4|0.0|6.182943698255887|0|0|1
C-30.9|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.47|0.47|0.047|0.047|0.10125|0.162|0.351|2.4852716288052155|0|0|1
A-42.20|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|1.3333333333|1.3333333333|0.4|0.4|0.04698|0.04698|0.081|0.1917|0.1485|2.4852716288052155|0|0|1
F-28.40|1000.0|0.69|0.17|1.992133289|0.0|0.345|0.1|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.305|0.305|0.0|6.196207090870995|0|0|1
E-15.90|20.0|0.47|0.08241|1.176|0.0|0.44|0.0|0.04|0.3|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.17|2.1592542471248533|0|0|1
G-4.59|1000.0|0.455|0.129|1.543|0.0|0.425|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.16|0.16|0.13|3.7172433325039345|0|0|1
E-15.305|20.0|0.47|0.1207|1.59|0.0|0.44|0.0|-0.04|0.4|1.25|1.25|0.4|0.4|0.0388|0.0388|0.11|0.11|0.24|3.947147790096389|0|0|1
E-20.110|20.0|0.16|0.0692|1.0158|0.0|0.16|0.0|0.04|0.4|2.0|2.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|1.6110371528965446|0|0|1
A-35.29|1000.0|0.75|0.24414804|2.7|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.45|0.45|0.051|0.051|0.35|0.35|0.204|11.381949839722589|0|0|1
C-9.4|1000.0|0.722|0.07552|1.348|0.0|0.722|0.0|0.0|0.0|1.5|1.5|0.47|0.47|0.03|0.03|0.074|0.074|0.08917021672758628|2.837062631215264|0|0|1
D-22.207|50.0|0.4|0.16345|1.9485096356|0.0|0.4|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|5.927809720285709|0|0|1
D-22.85|50.0|0.3|0.12875|1.6862188618|0.0|0.3|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|4.439325861923766|0|0|1
E-15.481|20.0|0.37|0.1023|1.262|0.0|0.34|0.0|-0.17|0.0|1.25|1.25|0.4|0.4|0.0388|0.0388|0.17|0.17|0.31|2.4866109904712124|0|0|1
E-20.59|20.0|0.16|0.051|0.8524|0.0|0.16|0.0|0.0|0.4|1.0|1.0|1.0|1.0|0.0|0.0|0.08|0.08|0.0|1.134425606937821|0|0|1
A-41.70|80.2907398|0.3|0.1376|1.631|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|4.1533359489144415|0|0|1
D-31.11|1000.0|0.84|0.202|1.6363636364|0.0|0.84|0.0|0.08|0.4|3.0|0.0|1.0|1.0|0.0|0.0|0.32|0.32|0.0|4.180697829285014|0|0|1
E-15.460|20.0|0.37|0.139|1.616|0.0|0.34|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0388|0.0388|0.17|0.17|0.31|4.07729234576716|0|0|1
A-34.172|52.0|0.5|0.161|1.7454545455|0.0|0.5|0.0|-0.055|0.15|2.0|0.0|0.55|0.55|0.045|0.045|0.14|0.14|0.0|4.756705085800618|0|0|1
D-37.13|50.4442323|0.19|0.09227|1.163|0.0|0.19|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.086|0.114|0.0|2.1117794942062744|0|0|1
E-7.21|1000.0|0.6|0.101|2.327272727272727|0.0|0.6|0.0|0.0|0.4|3.0|3.0|1.0|1.0|0.0|0.0|0.242|0.242|0.0|8.456364596538442|0|0|1
G-26.47|43.5|0.196783626|0.1111|1.193865719|14.0|0.126608187|0.160818713|0.0|0.0|1.5|1.5|0.46|0.46|0.03634190065443109|0.03634190065443109|0.16871345|0.148245614|0.365497076|2.2253591051351083|0|0|1
E-31.52|20.0|0.2083333333|0.109|1.196969697|0.0|0.0833333333|0.0972222222|0.0|0.0|2.0|2.0|0.4|0.4|0.03833333333333333|0.03833333333333333|0.1111111111|0.1222222222|0.0744444444|2.236945743546746|0|0|1
D-45.4|120.0|0.44|0.1025|1.271|0.0|0.44|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.16|0.18|0.0|2.522204174352715|0|0|1
F-33.4|10.0|0.254|0.063|1.1873834|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|2.2012586984850375|0|0|1
E-41.2|1000.0|0.5015384615384616|0.14184615384615384|1.8657416047076802|0.0|0.25538461538461543|0.15384615384615385|-0.16|0.5230769230769231|1.25|3.0|0.4|0.4|0.047846153846153844|0.047846153846153844|0.23692307692307693|0.23692307692307693|0.15384615384615385|5.434907177828967|0|0|1
G-2.156|1000.0|0.455|0.1246|1.226|25.0|0.425|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.16|0.16|0.13|2.346767577131806|0|0|1
D-20.97|100.0|0.6|0.17|1.41|0.0|0.6|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.37|0.37|0.0|3.1040403945613817|0|0|1
A-2.38|1000.0|0.6835|0.06685|0.8946|0.0|0.6835|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.03|0.03|0.095|0.095|0.09018828506763074|1.2495306879822383|0|0|1
B-9.16|100.0|0.3183636|0.1255776|2.9563636|0.0|0.3183636|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.07924800000000001|0.07924800000000001|0.175199|0.175199|0.0|13.645983187277663|0|0|1
E-15.172|20.0|0.47|0.1023|1.284|0.0|0.44|0.0|0.04|0.3|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.38|2.5740630857280773|0|0|1
D-32.14|100.0|0.3|0.162313|2.2|0.0|0.3|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.205|0.205|0.0|7.556740359980429|0|0|1
D-37.28|48.026642|0.19|0.1309|1.729|0.0|0.19|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.114|0.0|4.667444102991788|0|0|1
D-30.32|1000.0|0.5|0.1379|1.4318181818|0.0|0.5|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.2007|0.2007|0.0|3.200846775322788|0|0|1
G-2.289|1000.0|0.485|0.1195|1.579|60.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|3.8927220850946203|0|0|1
E-15.180|20.0|0.47|0.1142|1.352|0.0|0.44|0.0|0.04|0.2|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.38|2.853924779125964|0|0|1
F-12.47|1000.0|0.85|0.14383333333333334|1.648098348602615|0.0|0.85|0.0|0.29999999999999993|0.3333333333333333|2.0|0.0|1.0|1.0|0.0|0.0|0.09999999999999998|0.09999999999999998|0.0|4.240874176439183|0|0|1
A-41.13|73.3767918|0.3|0.1143|1.468|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|3.36466050362117|0|0|1
A-39.12|1000.0|0.51|0.1447|2.0|0.0|0.51|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.19|0.19|0.18|6.245239966925974|0|0|1
A-41.7|30.7865169|0.25|0.095|2.071|0.0|0.25|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.175|0.175|0.2|6.696522568246038|0|0|1
F-38.89|1000.0|0.65|0.09|1.7272727|0.0|0.5|0.15|0.05|0.0|0.0|0.5773503|1.0|1.0|0.0|0.0|0.1|0.1|0.0|4.658123051373019|0|0|1
E-15.567|20.0|0.37|0.1104|1.324|0.0|0.34|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0323|0.0323|0.17|0.17|0.31|2.7369389440655065|0|0|1
C-27.23|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|1.3333333333|1.3333333333|0.38|0.38|0.04198|0.04198|0.10125|0.1215|0.1485|2.4852716288052155|0|0|1
E-15.325|20.0|0.47|0.09731|1.249|0.0|0.44|0.0|-0.04|0.4|1.25|1.25|0.4|0.4|0.0388|0.0388|0.11|0.11|0.17|2.4356451484111217|0|0|1
D-44.49|111.1111111111111|0.35|0.1344|2.045|0.0|0.35|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.27|0.27|0.0|6.529437418170898|0|0|1
G-15.125|1000.0|0.72|0.126|1.7818182|20.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|4.956965774084636|0|0|1
E-20.174|20.0|0.16|0.069|1.0158|0.0|0.16|0.0|0.0|0.4|4.0|4.0|1.0|1.0|0.0|0.0|0.08|0.08|0.0|1.6110371528965446|0|0|1
F-33.8|10.0|0.254|0.098|1.4570751|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|3.314767042707437|0|0|1
G-22.15|44.0|0.1065|0.067525|1.3581983|6.0|0.1065|0.0|0.0065|0.0|2.0|4.0|0.4|0.4|0.03125|0.03125|0.106|0.106|0.1|2.8801526356937535|0|0|1
A-35.72|1000.0|0.75|0.20362916|2.7|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.45|0.45|0.051|0.051|0.35|0.35|0.204|11.381949839722589|0|0|1
F-38.184|1000.0|0.65|0.12|1.0|0.0|0.5|0.15|0.05|0.0|0.0|-1.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|1.5613099917314934|0|0|1
C-40.1|30.0|0.4|0.084|1.3985455|0.0|0.322|0.101|0.0|0.0|1.3333333|1.3333333|0.45|0.45|0.052|0.052|0.2|0.2|0.1|3.053812295782371|0|0|1
G-2.27|1000.0|0.545|0.09225|1.329|10.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|2.7576497211058246|0|0|1
E-15.505|20.0|0.37|0.1209|1.392|0.0|0.34|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.24|3.0252941638184123|0|0|1
F-47.8|1000.0|0.6|0.338|2.0747066572|0.0|0.5|0.1666666667|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.1|0.2666666667|0.1016666667|6.720514771464368|0|0|1
F-31.3|10.0|0.088|0.06152|1.241|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|2.4045438533758303|0|0|1
E-15.223|20.0|0.47|0.095|1.917|0.0|0.44|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.31|5.737640914204157|0|0|1
G-2.205|1000.0|0.545|0.07977|1.058|60.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|1.7476741975845316|0|0|1
G-15.173|1000.0|0.72|0.12|1.4454545|40.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|3.2621054064860364|0|0|1
G-2.287|1000.0|0.485|0.1271|1.669|60.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|4.34912422187757|0|0|1
D-43.102|1000.0|0.525|0.13|1.593|0.0|0.525|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|3.9620567392074326|0|0|1
D-43.346|1000.0|0.525|0.0687|1.154|0.0|0.525|0.0|0.0|0.0|0.36397023426620245|0.36397023426620245|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|2.0792214969486973|0|0|1
G-2.208|1000.0|0.545|0.1149|1.217|60.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|2.312439054343606|0|0|1
F-25.26|50.0|0.42|0.158|1.4909090909|0.0|0.42|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.33|0.33|0.0|3.4704953336444744|0|0|1
D-43.138|1000.0|0.525|0.06824|0.9803|0.0|0.525|0.0|0.0|0.0|1.4281480067421146|1.4281480067421146|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|1.5004003068519636|0|0|1
A-39.60|1000.0|0.59|0.1477|1.81818182|0.0|0.59|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.11|0.11|0.18|5.16135535488963|0|0|1
E-15.13|20.0|0.47|0.1296|1.294|0.0|0.44|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.31|2.6143136573149146|0|0|1
F-13.9|1000.0|0.7|0.09999999999999999|1.5893105947758188|0.0|0.7|0.0|0.06666666666666665|0.5|2.0|0.0|1.0|1.0|0.0|0.0|0.17999999999999994|0.17999999999999994|0.0|3.9437256588128453|0|0|1
D-37.7|49.4208997|0.21|0.07467|1.169|0.0|0.21|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.066|0.094|0.0|2.1336253436105816|0|0|1
C-26.24|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|1.3333333333|1.3333333333|0.47|0.47|0.047|0.047|0.10125|0.162|0.1485|2.4852716288052155|0|0|1
G-10.2|1000.0|0.1498|0.07|1.1108004708|20.0|0.1058|0.078|0.0|0.0|1.5|1.5|0.4|0.4|0.026|0.026|0.0702|0.0702|0.086|1.9264655596162648|0|0|1
A-35.140|1000.0|0.75|0.22|1.6181818182|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|4.0883095685233295|0|0|1
D-26.76|1000.0|1.0|0.102|1.18|0.0|1.0|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.05|0.05|0.0|2.1739680324869313|0|0|1
C-40.4|30.0|0.4|0.127|1.6887273|0.0|0.322|0.101|0.0|0.0|1.3333333|1.3333333|0.45|0.45|0.052|0.052|0.2|0.2|0.1|4.452543668554559|0|0|1
D-3.1|1000.0|0.72|0.137|2.3727272727|0.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.24|0.24|0.0|8.789917185479014|0|0|1
D-32.71|1000.0|0.5|0.15|1.7090909091|0.0|0.5|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.47|0.47|0.0|4.560573582507847|0|0|1
D-5.7|1000.0|0.6|0.158|1.5454545454545452|0.0|0.6|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.26|0.26|0.0|3.729079236449599|0|0|1
F-5.8|30.0|0.15|0.107|1.64363636|0.0|0.15|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.149|0.149|0.0|4.2179421506021395|0|0|1
E-20.132|20.0|0.16|0.0678|1.0158|0.0|0.16|0.0|0.08|0.4|4.0|4.0|1.0|1.0|0.0|0.0|0.08|0.08|0.0|1.6110371528965446|0|0|1
G-2.15|1000.0|0.515|0.09743|1.363|10.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|2.900553302029025|0|0|1
G-4.51|1000.0|0.485|0.1223|1.595|0.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|3.9720116517147126|0|0|1
E-15.404|20.0|0.47|0.1358|1.508|0.0|0.44|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0388|0.0388|0.14|0.14|0.31|3.550518845036887|0|0|1
E-15.609|20.0|0.27|0.09098|1.25|0.0|0.24|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.24|2.439546862080458|0|0|1
C-6.14|1000.0|0.727|0.06037|1.156|0.0|0.727|0.0|0.0|0.0|1.5|1.5|0.44|0.44|0.029|0.029|0.086|0.086|0.08921540216785233|2.086434749110497|0|0|1
E-15.230|20.0|0.47|0.1023|1.121|0.0|0.44|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.24|1.9620061493194554|0|0|1
F-31.6|10.0|0.088|0.06096|1.449|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|3.2781280199494356|0|0|1
D-37.16|50.4442323|0.156|0.1073|1.678|0.0|0.156|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.12|0.148|0.0|4.396155562758498|0|0|1
G-2.24|1000.0|0.545|0.05923|1.078|10.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|1.8143733604313008|0|0|1
D-22.15|50.0|0.2|0.12725|2.8165512245|0.0|0.2|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.3|0.3|0.0|12.385810961417185|0|0|1
D-45.94|111.1111|0.46|0.09903|2.585|0.0|0.46|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.08|0.16|0.0|10.433024659497978|0|0|1
E-7.72|1000.0|0.68|0.141|1.9636363636363636|0.0|0.68|0.0|0.08|1.0|4.0|4.0|1.0|1.0|0.0|0.0|0.25|0.25|0.0|6.020204873902856|0|0|1
G-22.6|44.0|0.1375|0.075325|1.3991498|6.0|0.1375|0.0|0.0375|0.0|2.0|4.0|0.4|0.4|0.03125|0.03125|0.075|0.075|0.1|3.056451920257188|0|0|1
D-25.8|1000.0|0.7|0.122|2.311|0.0|0.7|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|8.338521060350212|0|0|1
C-15.7|1000.0|0.1444201313|0.067833698|1.8019967907|0.0|0.0818380744|0.0299781182|0.0|0.0|1.5|1.5|0.43|0.43|0.0403|0.0403|0.1006564551|0.1181619256|0.1172866521|5.069873991799941|0|0|1
G-3.90|1000.0|0.485|0.09524|1.435|25.0|0.455|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.13|0.13|0.13|3.2150885677232846|0|0|1
A-2.5|1000.0|0.6835|0.09162|1.027|0.0|0.6835|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.03|0.03|0.095|0.095|0.09018828506763074|1.6467589262689661|0|0|1
F-11.58|1000.0|0.85|0.10433333333333333|1.4407453305279239|0.0|0.85|0.0|0.3|1.0|2.0|0.0|1.0|1.0|0.0|0.0|0.03333333333333333|0.03333333333333333|0.0|3.240884699150721|0|0|1
F-5.6|30.0|0.15|0.107|1.64363636|0.0|0.15|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.073|0.073|0.0|4.2179421506021395|0|0|1
D-43.120|1000.0|0.5|0.132|1.801|0.0|0.5|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|5.064266650490263|0|0|1
E-20.34|20.0|0.16|0.0698|0.9918|0.0|0.16|0.0|0.04|0.4|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.535809490350941|0|0|1
F-11.12|1000.0|0.85|0.08316666666666667|1.1056105975380437|0.0|0.85|0.0|0.3|0.3333333333333333|2.0|0.0|1.0|1.0|0.0|0.0|0.03|0.03|0.0|1.9085059785580758|0|0|1
E-15.509|20.0|0.37|0.1162|1.404|0.0|0.34|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.31|3.077679236660987|0|0|1
D-43.235|1000.0|0.5|0.07215|0.9814|0.0|0.5|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|1.5037694108438213|0|0|1
D-43.234|1000.0|0.525|0.03203|1.132|0.0|0.525|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|2.000700094844537|0|0|1
F-32.18|10.0|0.086|0.07372|1.362|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|2.896298732301557|0|0|1
G-2.133|1000.0|0.485|0.08809|1.113|25.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|1.9341024171472303|0|0|1
