Label|m|h|Hm0 toe|Tm1,0t|Tp toe|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Kr|Kt|q
F-35.21|13|0.53|0.3715|3.568|2.667|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.22|13|0.53|0.3501|3.197|2.667|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.23|13|0.53|0.2492|3.004|2.667|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.24|13|0.53|0.4507|5.99|3.2|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.25|13|0.53|0.4296|5.133|3.2|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.26|13|0.53|0.4118|4.887|3.2|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.27|13|0.53|0.34|3.781|3.2|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.28|13|0.53|0.4455|5.44|4|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.29|13|0.53|0.4549|5.47|4|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.30|13|1.28|0.2559|1.981|2.065|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.71|0.71|0|0|0|1
F-35.31|13|1.28|0.226|1.959|2.065|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.71|0.71|0|0|0|1
F-35.32|13|1.28|0.4227|2.625|2.667|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.71|0.71|0|0|0|1
F-35.33|13|1.28|0.3834|2.606|2.667|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.71|0.71|0|0|0|1
F-35.35|13|1.28|0.534|3.451|3.2|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.71|0.71|0|0|0|1
F-35.36|13|1.28|0.3174|3.214|3.2|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.71|0.71|0|0|0|1
F-35.37|13|1.28|0.4227|2.625|2.667|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.95|0.95|0|0|0|1
F-35.38|13|1.28|0.3834|2.606|2.667|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.95|0.95|0|0|0|1
F-35.39|13|1.28|0.3366|2.578|2.667|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.95|0.95|0|0|0|1
F-35.40|13|1.28|0.534|3.451|3.2|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.95|0.95|0|0|0|1
F-35.41|13|1.28|0.4654|3.361|3.2|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.95|0.95|0|0|0|1
F-35.42|13|1.28|0.3174|3.214|3.2|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.95|0.95|0|0|0|1
F-35.43|13|1.28|0.5122|4.182|3.765|0|1.28|0|0|0|0.1|0.1|1|1|0|0|0.95|0.95|0|0|0|1
F-36.1|1000|0.212|0.08442|1.092|1.187|0|0.212|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.2|1000|0.212|0.08129|1.191|1.343|0|0.212|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.3|1000|0.212|0.1066|1.263|1.321|0|0.212|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.5|1000|0.212|0.08042|1.402|1.638|0|0.212|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.6|1000|0.212|0.1025|1.529|1.743|0|0.212|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.7|1000|0.212|0.06061|1.253|1.365|0|0.212|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.8|1000|0.212|0.08479|1.096|1.187|0|0.212|0|-0.0327|0|0|-5|1|1|0|0|0.0577|0.141|0|0|0|1
F-36.9|1000|0.212|0.08131|1.211|1.343|0|0.212|0|-0.0327|0|0|-5|1|1|0|0|0.0577|0.141|0|0|0|1
F-36.10|1000|0.212|0.1066|1.262|1.321|0|0.212|0|-0.0327|0|0|-5|1|1|0|0|0.0577|0.141|0|0|0|1
F-36.11|1000|0.212|0.08503|1.391|1.638|0|0.212|0|-0.0327|0|0|-5|1|1|0|0|0.0577|0.141|0|0|0|1
F-36.12|1000|0.212|0.1046|1.514|1.743|0|0.212|0|-0.0327|0|0|-5|1|1|0|0|0.0577|0.141|0|0|0|1
F-36.13|1000|0.212|0.06434|1.267|1.321|0|0.212|0|-0.0327|0|0|-5|1|1|0|0|0.0577|0.141|0|0|0|1
F-36.15|1000|0.212|0.08381|1.223|1.343|0|0.212|0|-0.033|0|0|-5|1|1|0|0|0.058|0.183|0|0|0|1
F-36.16|1000|0.212|0.1074|1.282|1.321|0|0.212|0|-0.033|0|0|-5|1|1|0|0|0.058|0.183|0|0|0|1
F-36.17|1000|0.212|0.083|1.452|1.638|0|0.212|0|-0.033|0|0|-5|1|1|0|0|0.058|0.183|0|0|0|1
F-36.18|1000|0.212|0.1053|1.522|1.743|0|0.212|0|-0.033|0|0|-5|1|1|0|0|0.058|0.183|0|0|0|1
F-36.19|1000|0.212|0.1043|1.519|1.743|0|0.212|0|-0.033|0|0|-5|1|1|0|0|0.058|0.183|0|0|0|1
F-36.20|1000|0.212|0.0644|1.257|1.321|0|0.212|0|-0.033|0|0|-5|1|1|0|0|0.058|0.183|0|0|0|1
F-36.21|1000|0.2|0.08454|1.133|1.187|0|0.2|0|-0.0458|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.22|1000|0.2|0.08021|1.221|1.388|0|0.2|0|-0.0458|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.23|1000|0.2|0.1049|1.279|1.3|0|0.2|0|-0.0458|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.25|1000|0.2|0.0819|1.412|1.638|0|0.2|0|-0.0458|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.26|1000|0.2|0.09626|1.557|1.743|0|0.2|0|-0.0458|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.27|1000|0.2|0.06561|1.271|1.365|0|0.2|0|-0.0458|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.28|1000|0.229|0.09041|1.107|1.187|0|0.229|0|-0.0166|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.29|1000|0.229|0.079|1.317|1.412|0|0.229|0|-0.0166|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.30|1000|0.229|0.1157|1.266|1.321|0|0.229|0|-0.0166|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.32|1000|0.229|0.08583|1.386|1.638|0|0.229|0|-0.0166|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.33|1000|0.229|0.1092|1.51|1.743|0|0.229|0|-0.0166|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.34|1000|0.229|0.06554|1.245|1.489|0|0.229|0|-0.0166|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.35|1000|0.172|0.08254|1.213|1.187|0|0.172|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.36|1000|0.172|0.0834|1.307|1.412|0|0.172|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.37|1000|0.172|0.09733|1.271|1.321|0|0.172|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.39|1000|0.172|0.07935|1.468|1.638|0|0.172|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.40|1000|0.172|0.09375|1.618|1.781|0|0.172|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.41|1000|0.172|0.06704|1.289|1.365|0|0.172|0|-0.0333|0|0|-5|1|1|0|0|0.0583|0.1|0|0|0|1
F-36.42|1000|0.212|0.07136|1.046|1.037|0|0.212|0|0.0067|0|0|-5|1|1|0|0|0.0183|0.06|0|0|0|1
F-36.43|1000|0.212|0.08771|1.168|1.187|0|0.212|0|0.0073|0|0|-5|1|1|0|0|0.0177|0.101|0|0|0|1
F-36.44|1000|0.212|0.06984|1.02|1.037|0|0.212|0|0.0073|0|0|-5|1|1|0|0|0.0177|0.101|0|0|0|1
F-36.45|1000|0.212|0.0853|1.134|1.187|0|0.212|0|-0.0133|0|0|-5|1|1|0|0|0.0383|0.08|0|0|0|1
F-36.46|1000|0.212|0.06144|1.244|1.517|0|0.212|0|-0.0133|0|0|-5|1|1|0|0|0.0383|0.08|0|0|0|1
F-36.47|1000|0.212|0.06853|1.003|1.037|0|0.212|0|-0.0133|0|0|-5|1|1|0|0|0.0383|0.08|0|0|0|1
F-36.48|1000|0.212|0.0781|1.433|1.638|0|0.212|0|-0.0133|0|0|-5|1|1|0|0|0.0383|0.08|0|0|0|1
F-36.49|1000|0.212|0.0608|1.293|1.321|0|0.212|0|-0.0133|0|0|-5|1|1|0|0|0.0383|0.08|0|0|0|1
F-36.50|1000|0.212|0.08198|1.084|1.187|0|0.212|0|-0.0127|0|0|-5|1|1|0|0|0.0377|0.121|0|0|0|1
F-37.1|50|0.138|0.05014|0.8833|0.8533|0|0.138|0|0.057|0.1|1.55844156|0|1|1|0|0|0.053|0.153|0.025|0|0|1
F-37.2|50|0.14475|0.05194|0.882|0.8678|0|0.14475|0|0.06375|0.1|1.55844156|0|1|1|0|0|0.04625|0.14625|0.025|0|0|1
F-37.3|50|0.148|0.05509|0.9241|0.8678|0|0.148|0|0.067|0.1|1.55844156|0|1|1|0|0|0.043|0.143|0.025|0|0|1
F-37.4|50|0.1475|0.05509|0.9241|0.8678|0|0.1475|0|0.0665|0.1|1.55844156|0|1|1|0|0|0.0435|0.1435|0.025|0|0|1
F-37.5|50|0.145|0.05509|0.9241|0.8678|0|0.145|0|0.064|0.1|1.55844156|0|1|1|0|0|0.046|0.146|0.025|0|0|1
F-37.6|50|0.1395|0.05245|0.922|0.8678|0|0.1395|0|0.0585|0.1|1.55844156|0|1|1|0|0|0.0515|0.1515|0.025|0|0|1
F-37.7|50|0.13075|0.05232|0.9008|0.8678|0|0.13075|0|0.04975|0.1|1.55844156|0|1|1|0|0|0.06025|0.16025|0.025|0|0|1
F-37.11|50|0.1486875|0.0618|0.9684|0.9143|0|0.1486875|0|0.0676875|0.1|1.55844156|0|1|1|0|0|0.0423125|0.1423125|0.025|0|0|1
F-37.12|50|0.1510625|0.06214|0.9626|0.9143|0|0.1510625|0|0.0700625|0.1|1.55844156|0|1|1|0|0|0.0399375|0.1399375|0.025|0|0|1
F-37.13|50|0.15125|0.06214|0.9626|0.9143|0|0.15125|0|0.07025|0.1|1.55844156|0|1|1|0|0|0.03975|0.13975|0.025|0|0|1
F-37.14|50|0.14925|0.0618|0.9684|0.9143|0|0.14925|0|0.06825|0.1|1.55844156|0|1|1|0|0|0.04175|0.14175|0.025|0|0|1
F-37.15|50|0.1355|0.05237|1.048|1.004|0|0.1355|0|0.0545|0.1|1.55844156|0|1|1|0|0|0.0555|0.1555|0.025|0|0|1
F-38.2|1000|0.55|0.09|1|1.1|0|0.4|0.15|-0.05|0|0|1.7320508|1|1|0|0|0.2|0.2|0|0|0|1
F-38.3|1000|0.55|0.12|1|1.1|0|0.4|0.15|-0.05|0|0|1.7320508|1|1|0|0|0.2|0.2|0|0|0|1
F-38.5|1000|0.55|0.09|1.2727273|1.4|0|0.4|0.15|-0.05|0|0|1.7320508|1|1|0|0|0.2|0.2|0|0|0|1
F-38.6|1000|0.55|0.12|1.2727273|1.4|0|0.4|0.15|-0.05|0|0|1.7320508|1|1|0|0|0.2|0.2|0|0|0|1
F-38.8|1000|0.55|0.09|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|1.7320508|1|1|0|0|0.2|0.2|0|0|0|1
F-38.9|1000|0.55|0.12|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|1.7320508|1|1|0|0|0.2|0.2|0|0|0|1
F-38.10|1000|0.55|0.15|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|1.7320508|1|1|0|0|0.2|0.2|0|0|0|1
F-38.11|1000|0.6|0.06|1|1.1|0|0.45|0.15|0|0|0|1.7320508|1|1|0|0|0.15|0.15|0|0|0|1
F-38.12|1000|0.6|0.09|1|1.1|0|0.45|0.15|0|0|0|1.7320508|1|1|0|0|0.15|0.15|0|0|0|1
F-38.15|1000|0.6|0.09|1.2727273|1.4|0|0.45|0.15|0|0|0|1.7320508|1|1|0|0|0.15|0.15|0|0|0|1
F-38.16|1000|0.6|0.12|1.2727273|1.4|0|0.45|0.15|0|0|0|1.7320508|1|1|0|0|0.15|0.15|0|0|0|1
F-38.18|1000|0.6|0.09|1.7272727|1.9|0|0.45|0.15|0|0|0|1.7320508|1|1|0|0|0.15|0.15|0|0|0|1
F-38.19|1000|0.6|0.12|1.7272727|1.9|0|0.45|0.15|0|0|0|1.7320508|1|1|0|0|0.15|0.15|0|0|0|1
F-38.20|1000|0.6|0.15|1.7272727|1.9|0|0.45|0.15|0|0|0|1.7320508|1|1|0|0|0.15|0.15|0|0|0|1
F-38.21|1000|0.65|0.06|1|1.1|0|0.5|0.15|0.05|0|0|1.7320508|1|1|0|0|0.1|0.1|0|0|0|1
F-38.22|1000|0.65|0.09|1|1.1|0|0.5|0.15|0.05|0|0|1.7320508|1|1|0|0|0.1|0.1|0|0|0|1
F-38.23|1000|0.65|0.12|1|1.1|0|0.5|0.15|0.05|0|0|1.7320508|1|1|0|0|0.1|0.1|0|0|0|1
F-38.24|1000|0.65|0.06|1.2727273|1.4|0|0.5|0.15|0.05|0|0|1.7320508|1|1|0|0|0.1|0.1|0|0|0|1
F-38.25|1000|0.65|0.09|1.2727273|1.4|0|0.5|0.15|0.05|0|0|1.7320508|1|1|0|0|0.1|0.1|0|0|0|1
F-38.26|1000|0.65|0.12|1.2727273|1.4|0|0.5|0.15|0.05|0|0|1.7320508|1|1|0|0|0.1|0.1|0|0|0|1
F-38.27|1000|0.65|0.06|1.7272727|1.9|0|0.5|0.15|0.05|0|0|1.7320508|1|1|0|0|0.1|0.1|0|0|0|1
F-38.28|1000|0.65|0.09|1.7272727|1.9|0|0.5|0.15|0.05|0|0|1.7320508|1|1|0|0|0.1|0.1|0|0|0|1
F-38.29|1000|0.65|0.12|1.7272727|1.9|0|0.5|0.15|0.05|0|0|1.7320508|1|1|0|0|0.1|0.1|0|0|0|1
F-38.30|1000|0.65|0.15|1.7272727|1.9|0|0.5|0.15|0.05|0|0|1.7320508|1|1|0|0|0.1|0.1|0|0|0|1
F-38.32|1000|0.55|0.09|1|1.1|0|0.4|0.15|-0.05|0|0|1|1|1|0|0|0.2|0.2|0|0|0|1
F-38.33|1000|0.55|0.09|1|1.1|0|0.4|0.15|-0.05|0|0|1|1|1|0|0|0.2|0.2|0|0|0|1
F-38.34|1000|0.55|0.12|1|1.1|0|0.4|0.15|-0.05|0|0|1|1|1|0|0|0.2|0.2|0|0|0|1
F-38.36|1000|0.55|0.09|1.2727273|1.4|0|0.4|0.15|-0.05|0|0|1|1|1|0|0|0.2|0.2|0|0|0|1
F-38.37|1000|0.55|0.12|1.2727273|1.4|0|0.4|0.15|-0.05|0|0|1|1|1|0|0|0.2|0.2|0|0|0|1
F-38.39|1000|0.55|0.09|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|1|1|1|0|0|0.2|0.2|0|0|0|1
F-38.40|1000|0.55|0.12|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|1|1|1|0|0|0.2|0.2|0|0|0|1
F-38.41|1000|0.55|0.15|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|1|1|1|0|0|0.2|0.2|0|0|0|1
F-38.43|1000|0.6|0.09|1|1.1|0|0.45|0.15|0|0|0|1|1|1|0|0|0.15|0.15|0|0|0|1
F-38.44|1000|0.6|0.12|1|1.1|0|0.45|0.15|0|0|0|1|1|1|0|0|0.15|0.15|0|0|0|1
F-38.46|1000|0.6|0.09|1.2727273|1.4|0|0.45|0.15|0|0|0|1|1|1|0|0|0.15|0.15|0|0|0|1
F-38.47|1000|0.6|0.12|1.2727273|1.4|0|0.45|0.15|0|0|0|1|1|1|0|0|0.15|0.15|0|0|0|1
F-38.49|1000|0.6|0.09|1.7272727|1.9|0|0.45|0.15|0|0|0|1|1|1|0|0|0.15|0.15|0|0|0|1
F-38.50|1000|0.6|0.12|1.7272727|1.9|0|0.45|0.15|0|0|0|1|1|1|0|0|0.15|0.15|0|0|0|1
F-38.51|1000|0.6|0.15|1.7272727|1.9|0|0.45|0.15|0|0|0|1|1|1|0|0|0.15|0.15|0|0|0|1
F-38.52|1000|0.65|0.06|1|1.1|0|0.5|0.15|0.05|0|0|1|1|1|0|0|0.1|0.1|0|0|0|1
F-38.53|1000|0.65|0.09|1|1.1|0|0.5|0.15|0.05|0|0|1|1|1|0|0|0.1|0.1|0|0|0|1
F-38.54|1000|0.65|0.12|1|1.1|0|0.5|0.15|0.05|0|0|1|1|1|0|0|0.1|0.1|0|0|0|1
F-38.55|1000|0.65|0.06|1.2727273|1.4|0|0.5|0.15|0.05|0|0|1|1|1|0|0|0.1|0.1|0|0|0|1
F-38.56|1000|0.65|0.09|1.2727273|1.4|0|0.5|0.15|0.05|0|0|1|1|1|0|0|0.1|0.1|0|0|0|1
F-38.57|1000|0.65|0.12|1.2727273|1.4|0|0.5|0.15|0.05|0|0|1|1|1|0|0|0.1|0.1|0|0|0|1
F-38.58|1000|0.65|0.06|1.7272727|1.9|0|0.5|0.15|0.05|0|0|1|1|1|0|0|0.1|0.1|0|0|0|1
F-38.59|1000|0.65|0.09|1.7272727|1.9|0|0.5|0.15|0.05|0|0|1|1|1|0|0|0.1|0.1|0|0|0|1
F-38.60|1000|0.65|0.12|1.7272727|1.9|0|0.5|0.15|0.05|0|0|1|1|1|0|0|0.1|0.1|0|0|0|1
F-38.61|1000|0.65|0.15|1.7272727|1.9|0|0.5|0.15|0.05|0|0|1|1|1|0|0|0.1|0.1|0|0|0|1
F-38.62|1000|0.55|0.06|1|1.1|0|0.4|0.15|-0.05|0|0|0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.63|1000|0.55|0.09|1|1.1|0|0.4|0.15|-0.05|0|0|0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.64|1000|0.55|0.12|1|1.1|0|0.4|0.15|-0.05|0|0|0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.66|1000|0.55|0.09|1.2727273|1.4|0|0.4|0.15|-0.05|0|0|0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.67|1000|0.55|0.12|1.2727273|1.4|0|0.4|0.15|-0.05|0|0|0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.69|1000|0.55|0.09|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.70|1000|0.55|0.12|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.71|1000|0.55|0.15|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.73|1000|0.6|0.09|1|1.1|0|0.45|0.15|0|0|0|0.5773503|1|1|0|0|0.15|0.15|0|0|0|1
F-38.74|1000|0.6|0.12|1|1.1|0|0.45|0.15|0|0|0|0.5773503|1|1|0|0|0.15|0.15|0|0|0|1
F-38.76|1000|0.6|0.09|1.2727273|1.4|0|0.45|0.15|0|0|0|0.5773503|1|1|0|0|0.15|0.15|0|0|0|1
F-38.77|1000|0.6|0.12|1.2727273|1.4|0|0.45|0.15|0|0|0|0.5773503|1|1|0|0|0.15|0.15|0|0|0|1
F-38.79|1000|0.6|0.09|1.7272727|1.9|0|0.45|0.15|0|0|0|0.5773503|1|1|0|0|0.15|0.15|0|0|0|1
F-38.80|1000|0.6|0.12|1.7272727|1.9|0|0.45|0.15|0|0|0|0.5773503|1|1|0|0|0.15|0.15|0|0|0|1
F-38.81|1000|0.6|0.15|1.7272727|1.9|0|0.45|0.15|0|0|0|0.5773503|1|1|0|0|0.15|0.15|0|0|0|1
F-38.82|1000|0.65|0.06|1|1.1|0|0.5|0.15|0.05|0|0|0.5773503|1|1|0|0|0.1|0.1|0|0|0|1
F-38.83|1000|0.65|0.09|1|1.1|0|0.5|0.15|0.05|0|0|0.5773503|1|1|0|0|0.1|0.1|0|0|0|1
F-38.84|1000|0.65|0.12|1|1.1|0|0.5|0.15|0.05|0|0|0.5773503|1|1|0|0|0.1|0.1|0|0|0|1
F-38.85|1000|0.65|0.06|1.2727273|1.4|0|0.5|0.15|0.05|0|0|0.5773503|1|1|0|0|0.1|0.1|0|0|0|1
F-38.86|1000|0.65|0.09|1.2727273|1.4|0|0.5|0.15|0.05|0|0|0.5773503|1|1|0|0|0.1|0.1|0|0|0|1
F-38.87|1000|0.65|0.12|1.2727273|1.4|0|0.5|0.15|0.05|0|0|0.5773503|1|1|0|0|0.1|0.1|0|0|0|1
F-38.88|1000|0.65|0.06|1.7272727|1.9|0|0.5|0.15|0.05|0|0|0.5773503|1|1|0|0|0.1|0.1|0|0|0|1
F-38.89|1000|0.65|0.09|1.7272727|1.9|0|0.5|0.15|0.05|0|0|0.5773503|1|1|0|0|0.1|0.1|0|0|0|1
F-38.90|1000|0.65|0.12|1.7272727|1.9|0|0.5|0.15|0.05|0|0|0.5773503|1|1|0|0|0.1|0.1|0|0|0|1
F-38.91|1000|0.65|0.15|1.7272727|1.9|0|0.5|0.15|0.05|0|0|0.5773503|1|1|0|0|0.1|0.1|0|0|0|1
F-38.93|1000|0.55|0.09|1|1.1|0|0.4|0.15|0|0|0|0|1|1|0|0|0.2|0.2|0|0|0|1
F-38.94|1000|0.55|0.12|1|1.1|0|0.4|0.15|0|0|0|0|1|1|0|0|0.2|0.2|0|0|0|1
F-38.96|1000|0.55|0.09|1.2727273|1.4|0|0.4|0.15|0|0|0|0|1|1|0|0|0.2|0.2|0|0|0|1
F-38.97|1000|0.55|0.12|1.2727273|1.4|0|0.4|0.15|0|0|0|0|1|1|0|0|0.2|0.2|0|0|0|1
F-38.99|1000|0.55|0.09|1.7272727|1.9|0|0.4|0.15|0|0|0|0|1|1|0|0|0.2|0.2|0|0|0|1
F-38.100|1000|0.55|0.09|1.7272727|1.9|0|0.4|0.15|0|0|0|0|1|1|0|0|0.2|0.2|0|0|0|1
F-38.101|1000|0.55|0.12|1.7272727|1.9|0|0.4|0.15|0|0|0|0|1|1|0|0|0.2|0.2|0|0|0|1
F-38.102|1000|0.55|0.12|1.7272727|1.9|0|0.4|0.15|0|0|0|0|1|1|0|0|0.2|0.2|0|0|0|1
F-38.103|1000|0.55|0.15|1.7272727|1.9|0|0.4|0.15|0|0|0|0|1|1|0|0|0.2|0.2|0|0|0|1
F-38.105|1000|0.6|0.09|1|1.1|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.106|1000|0.6|0.09|1|1.1|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.107|1000|0.6|0.12|1|1.1|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.108|1000|0.6|0.12|1|1.1|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.110|1000|0.6|0.09|1.2727273|1.4|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.111|1000|0.6|0.09|1.2727273|1.4|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.112|1000|0.6|0.12|1.2727273|1.4|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.113|1000|0.6|0.12|1.2727273|1.4|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.115|1000|0.6|0.09|1.7272727|1.9|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.116|1000|0.6|0.09|1.7272727|1.9|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.117|1000|0.6|0.12|1.7272727|1.9|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.118|1000|0.6|0.12|1.7272727|1.9|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.119|1000|0.6|0.15|1.7272727|1.9|0|0.45|0.15|0|0|0|0|1|1|0|0|0.15|0.15|0|0|0|1
F-38.120|1000|0.65|0.06|1|1.1|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.121|1000|0.65|0.09|1|1.1|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.122|1000|0.65|0.12|1|1.1|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.123|1000|0.65|0.06|1.2727273|1.4|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.124|1000|0.65|0.09|1.2727273|1.4|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.125|1000|0.65|0.12|1.2727273|1.4|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.126|1000|0.65|0.06|1.7272727|1.9|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.127|1000|0.65|0.09|1.7272727|1.9|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.128|1000|0.65|0.09|1.7272727|1.9|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.129|1000|0.65|0.12|1.7272727|1.9|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.130|1000|0.65|0.12|1.7272727|1.9|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.131|1000|0.65|0.15|1.7272727|1.9|0|0.5|0.15|0|0|0|0|1|1|0|0|0.1|0.1|0|0|0|1
F-38.136|1000|0.55|0.09|1.2727273|1.4|0|0.4|0.15|-0.05|0|0|-0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.137|1000|0.55|0.12|1.2727273|1.4|0|0.4|0.15|-0.05|0|0|-0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.140|1000|0.55|0.12|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|-0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.141|1000|0.55|0.15|1.7272727|1.9|0|0.4|0.15|-0.05|0|0|-0.5773503|1|1|0|0|0.2|0.2|0|0|0|1
F-38.143|1000|0.6|0.09|1|1.1|0|0.45|0.15|0|0|0|-0.5773503|1|1|0|0|0.15|0.15|0|0|0|1
F-38.144|1000|0.6|0.12|1|1.1|0|0.45|0.15|0|0|0|-0.5773503|1|1|0|0|0.15|0.15|0|0|0|1
F-38.147|1000|0.6|0.12|1.2727273|1.4|0|0.45|0.15|0|0|0|-0.5773503|1|1|0|0|0.15|0.15|0|0|0|1
